VNPF-7,30001925,,-0.105743,-1,-1,-1,-1,-1,,
CJF-1P,30001926,,-0.10035,-1,-1,-1,-1,-1,,
U6-FCE,30001927,,-0.231423,-1,-1,-1,-1,-1,,
L6B-0N,30001928,,-0.231015,-1,-1,-1,-1,-1,,
Z-XMUC,30001929,,-0.132023,-1,-1,-1,-1,-1,,
6QBH-S,30001930,,-0.24983,50,60,64,59,59,,
RRWI-5,30001931,,-0.0381693,-1,-1,-1,-1,-1,,
Y-4U62,30001932,,-0.0578338,-1,-1,-1,-1,-1,,
EAWE-2,30001933,,-0.0639629,48,59,57,57,53,,
I-3FET,30001934,,-0.0309017,-1,-1,-1,-1,-1,,
QCKK-T,30001935,,-0.0555978,-1,-1,-1,-1,-1,,
RP-H66,30001936,,-0.0703415,-1,-1,-1,-1,-1,,
JU-UYK,30001937,,-0.0559201,-1,-1,-1,-1,-1,,
O-FTHE,30001938,,-0.0421073,-1,-1,-1,-1,-1,,
W-Q233,30001939,,-0.0269924,-1,-1,-1,-1,-1,,
4XW2-D,30001940,,-0.027365,-1,-1,-1,-1,-1,,
J5NU-K,30001941,,-0.0296362,-1,-1,-1,-1,-1,,
EOT-XL,30001942,,-0.0207984,-1,-1,-1,-1,-1,,
RVRE-Z,30001943,,-0.02102,-1,-1,-1,-1,-1,,
B-2UL0,30001944,,-0.015421,-1,-1,-1,-1,-1,,
L-A9FS,30001945,,-0.0127296,-1,-1,-1,-1,-1,,
OOO-FS,30001946,,-0.0124819,-1,-1,-1,-1,-1,,
373Z-7,30001947,,-0.00763091,-1,-1,-1,-1,-1,,
JVJ2-N,30001948,,-0.169824,-1,-1,-1,-1,-1,,
2B-3M4,30001949,,-0.143621,51,56,64,60,61,,
A-XASO,30001950,,-0.150682,52,57,65,61,62,,
5J-UEX,30001951,,-0.147938,-1,-1,-1,-1,-1,,
1H4V-O,30001952,,-0.100037,-1,-1,-1,-1,-1,,
LGL-SD,30001953,,-0.16599,-1,-1,-1,-1,-1,,
A-DZA8,30001954,,-0.190341,-1,-1,-1,-1,-1,,
O-CT8N,30001955,,-0.0708455,-1,-1,-1,-1,-1,,
Z-6YQC,30001956,,-0.208636,-1,-1,-1,-1,-1,,
F7-ICZ,30001957,,-0.264578,-1,-1,-1,-1,-1,,
XFBE-T,30001958,,-0.185926,-1,-1,-1,-1,-1,,
T-NNJZ,30001959,,-0.302784,-1,-1,-1,-1,-1,,
DK6W-I,30001960,,-0.115376,-1,-1,-1,-1,-1,,
0T-LIB,30001961,,-0.206225,-1,-1,-1,-1,-1,,
NRT4-U,30001962,,-0.326985,56,61,69,65,66,,
KQK1-2,30001963,,-0.160657,-1,-1,-1,-1,-1,,
O-BY0Y,30001964,,-0.13958,-1,-1,-1,-1,-1,,
2D-0SO,30001965,,-0.154628,-1,-1,-1,-1,-1,,
UR-E6D,30001966,,-0.189047,-1,-1,-1,-1,-1,,
X47L-Q,30001967,,-0.250256,-1,-1,-1,-1,-1,,
D7T-C0,30001968,,-0.198677,-1,-1,-1,-1,-1,,
KI-TL0,30001969,,-0.179452,-1,-1,-1,-1,-1,,
EL8-4Q,30001970,,-0.159827,-1,-1,-1,-1,-1,,
JC-YX8,30001971,,-0.134225,-1,-1,-1,-1,-1,,
5-9WNU,30001972,,-0.1889,-1,-1,-1,-1,-1,,
XI-VUF,30001973,,-0.185448,-1,-1,-1,-1,-1,,
N-H32Y,30001974,,-0.147427,-1,-1,-1,-1,-1,,
12YA-2,30001975,,-0.175103,-1,-1,-1,-1,-1,,
BDV3-T,30001976,,-0.157582,-1,-1,-1,-1,-1,,
J-CIJV,30001977,,-0.243942,-1,-1,-1,-1,-1,,
X-7OMU,30001978,,-0.141435,-1,-1,-1,-1,-1,,
CXN1-Z,30001979,,-0.124012,-1,-1,-1,-1,-1,,
KLY-C0,30001980,,-0.0979063,-1,-1,-1,-1,-1,,
CL6-ZG,30001981,,-0.122401,-1,-1,-1,-1,-1,,
G95-VZ,30001982,,-0.241553,-1,-1,-1,-1,-1,,
ROIR-Y,30001983,,-0.239697,-1,-1,-1,-1,-1,,
EC-P8R,30001984,,-0.446575,-1,-1,-1,-1,-1,,
EWOK-K,30001985,,-0.313539,-1,-1,-1,-1,-1,,
O-N8XZ,30001986,,-0.186457,-1,-1,-1,-1,-1,,
G-M4I8,30001987,,-0.298389,-1,-1,-1,-1,-1,,
MI6O-6,30001988,,-0.132399,23,24,25,16,31,,
L-TS8S,30001989,,-0.207359,-1,-1,-1,-1,-1,,
93PI-4,30001990,,-0.174663,-1,-1,-1,-1,-1,,
ION-FG,30001991,,-0.133997,27,27,29,20,35,,
C-H9X7,30001992,,-0.11086,-1,-1,-1,-1,-1,,
A8I-C5,30001993,,-0.115486,-1,-1,-1,-1,-1,,
DK-FXK,30001994,,-0.0752165,-1,-1,-1,-1,-1,,
M-76XI,30001995,,-0.0763311,-1,-1,-1,-1,-1,,
ZJET-E,30001996,,-0.0986371,-1,-1,-1,-1,-1,,
U-INPD,30001997,,-0.104164,-1,-1,-1,-1,-1,,
WW-KGD,30001998,,-0.179159,-1,-1,-1,-1,-1,,
XQ-PXU,30001999,,-0.149838,-1,-1,-1,-1,-1,,
M-YCD4,30002000,,-0.181622,-1,-1,-1,-1,-1,,
Q-5211,30002001,,-0.144558,-1,-1,-1,-1,-1,,
R-2R0G,30002002,,-0.212525,-1,-1,-1,-1,-1,,
CR-AQH,30002003,,-0.275358,-1,-1,-1,-1,-1,,
8S-0E1,30002004,,-0.226813,-1,-1,-1,-1,-1,,
5ZXX-K,30002005,,-0.229454,-1,-1,-1,-1,-1,,
JE-D5U,30002006,,-0.217207,-1,-1,-1,-1,-1,,
2-6TGQ,30002007,,-0.211345,-1,-1,-1,-1,-1,,
OE-9UF,30002008,,-0.209479,26,25,31,19,37,,
PFU-LH,30002009,,-0.257485,-1,-1,-1,-1,-1,,
R6XN-9,30002010,,-0.18139,-1,-1,-1,-1,-1,,
3V8-LJ,30002011,,-0.173264,-1,-1,-1,-1,-1,,
B8EN-S,30002012,,-0.161461,-1,-1,-1,-1,-1,,
R-LW2I,30002013,,-0.153427,26,25,28,19,34,,
DP-1YE,30002014,,-0.172616,-1,-1,-1,-1,-1,,
4-ABS8,30002015,,-0.194327,-1,-1,-1,-1,-1,,
7RM-N0,30002016,,-0.06264,-1,-1,-1,-1,-1,,
S-MDYI,30002017,,-0.0522884,-1,-1,-1,-1,-1,,
ZKYV-W,30002018,,-0.0556209,-1,-1,-1,-1,-1,,
F-NMX6,30002019,,-0.059062,-1,-1,-1,-1,-1,,
GA-P6C,30002020,,-0.0816712,-1,-1,-1,-1,-1,,
FWA-4V,30002021,,-0.0225513,-1,-1,-1,-1,-1,,
RZC-16,30002022,,-0.0304714,-1,-1,-1,-1,-1,,
RD-G2R,30002023,,-0.132531,-1,-1,-1,-1,-1,,
UC3H-Y,30002024,,-0.0978735,-1,-1,-1,-1,-1,,
6GWE-A,30002025,,-0.0774097,-1,-1,-1,-1,-1,,
J-OK0C,30002026,,-0.0550096,-1,-1,-1,-1,-1,,
KDV-DE,30002027,,-0.0872959,-1,-1,-1,-1,-1,,
MT9Q-S,30002028,,-0.0861278,-1,-1,-1,-1,-1,,
B-9C24,30002029,,-0.0672331,-1,-1,-1,-1,-1,,
P-2TTL,30002030,,-0.0990307,-1,-1,-1,-1,-1,,
7X-VKB,30002031,,-0.0652005,-1,-1,-1,-1,-1,,
E-Z2ZX,30002032,,-0.116333,-1,-1,-1,-1,-1,,
RORZ-H,30002033,,-0.127091,-1,-1,-1,-1,-1,,
O-A6YN,30002034,,-0.123892,-1,-1,-1,-1,-1,,
MQ-NPY,30002035,,-0.0291277,-1,-1,-1,-1,-1,,
D2-HOS,30002036,,-0.0299489,-1,-1,-1,-1,-1,,
Y2-6EA,30002037,,-0.025357,-1,-1,-1,-1,-1,,
TFA0-U,30002038,,-0.0292753,-1,-1,-1,-1,-1,,
RQH-MY,30002039,,-0.0285058,-1,-1,-1,-1,-1,,
HPS5-C,30002040,,-0.035367,-1,-1,-1,-1,-1,,
DT-TCD,30002041,,-0.0215289,-1,-1,-1,-1,-1,,
KU5R-W,30002042,,-0.171683,31,23,29,24,32,,
H1-J33,30002043,,-0.201528,-1,-1,-1,-1,-1,,
Y-C3EQ,30002044,,-0.141766,-1,-1,-1,-1,-1,,
OGV-AS,30002045,,-0.142161,-1,-1,-1,-1,-1,,
7D-0SQ,30002046,,-0.122182,-1,-1,-1,-1,-1,,
UI-8ZE,30002047,,-0.206598,-1,-1,-1,-1,-1,,
Bei,30002048,,0.564869,-1,-1,-1,-1,-1,,
Uttindar,30002049,,0.50443,19,7,1,18,7,,
Hagilur,30002050,,0.362024,-1,-1,-1,-1,-1,,
Anher,30002051,,0.464528,-1,-1,-1,-1,-1,,
Ragnarg,30002052,,0.389339,-1,-1,-1,-1,-1,,
Hek,30002053,,0.549668,15,8,-1,9,6,,
Hror,30002054,,0.511519,21,9,1,20,7,,
Amo,30002055,,0.474411,-1,-1,-1,-1,-1,,
Resbroko,30002056,,0.437876,13,10,2,11,8,,
Hadozeko,30002057,,0.396071,-1,-1,-1,-1,-1,,
Ardar,30002058,,0.366011,-1,-1,-1,-1,-1,,
Auner,30002059,,0.407542,-1,-1,-1,-1,-1,,
Evati,30002060,,0.247392,-1,-1,-1,-1,-1,,
Ofstold,30002061,,0.273964,-1,-1,-1,-1,-1,,
Todifrauan,30002062,,0.115855,-1,-1,-1,-1,-1,,
Helgatild,30002063,,0.151898,-1,-1,-1,-1,-1,,
Arnstur,30002064,,0.118169,14,13,9,16,9,,
Lasleinur,30002065,,0.237848,-1,-1,-1,-1,-1,,
Arnher,30002066,,0.1921,-1,-1,-1,-1,-1,,
Brin,30002067,,0.154826,-1,-1,-1,-1,-1,,
Nakugard,30002068,,0.520913,-1,-1,-1,-1,-1,,
Traun,30002069,,0.629521,-1,-1,-1,-1,-1,,
Uriok,30002070,,0.50324,-1,-1,-1,-1,-1,,
Barkrik,30002071,,0.56238,-1,-1,-1,-1,-1,,
Inder,30002072,,0.510338,17,10,2,11,8,,
Tvink,30002073,,0.476867,-1,-1,-1,-1,-1,,
Lanngisi,30002074,,0.461206,-1,-1,-1,-1,-1,,
Hjoramold,30002075,,0.509212,-1,-1,-1,-1,-1,,
Dudreda,30002076,,0.292149,15,8,4,10,10,,
Hakisalki,30002077,,0.211785,-1,-1,-1,-1,-1,,
Arwa,30002078,,0.12731,-1,-1,-1,-1,-1,,
Krirald,30002079,,0.164744,-1,-1,-1,-1,-1,,
Arifsdald,30002080,,0.0927691,-1,-1,-1,-1,-1,,
Ansen,30002081,,0.13638,19,10,6,12,12,,
Floseswin,30002082,,0.402952,-1,-1,-1,-1,-1,,
Uisper,30002083,,0.392681,-1,-1,-1,-1,-1,,
Aset,30002084,,0.355244,-1,-1,-1,-1,-1,,
Eytjangard,30002085,,0.361598,13,8,7,16,10,,
Turnur,30002086,,0.387434,-1,-1,-1,-1,-1,,
Isbrabata,30002087,,0.355195,-1,-1,-1,-1,-1,,
Vimeini,30002088,,0.353285,13,9,7,16,10,,
Avenod,30002089,,0.385905,-1,-1,-1,-1,-1,,
Frerstorn,30002090,,0.306094,-1,-1,-1,-1,-1,,
Ontorn,30002091,,0.321813,-1,-1,-1,-1,-1,,
Sirekur,30002092,,0.311342,-1,-1,-1,-1,-1,,
Gebuladi,30002093,,0.263332,-1,-1,-1,-1,-1,,
Ebolfer,30002094,,0.252911,-1,-1,-1,-1,-1,,
Eszur,30002095,,0.212796,-1,-1,-1,-1,-1,,
Hofjaldgund,30002096,,0.265825,-1,-1,-1,-1,-1,,
Klogori,30002097,,0.298558,12,11,4,20,7,,
Orfrold,30002098,,0.228674,-1,-1,-1,-1,-1,,
Egmar,30002099,,0.252872,-1,-1,-1,-1,-1,,
Taff,30002100,,0.154256,-1,-1,-1,-1,-1,,
Ualkin,30002101,,0.15012,-1,-1,-1,-1,-1,,
Gukarla,30002102,,0.124563,-1,-1,-1,-1,-1,,
NS2L-4,30002103,,-0.576434,-1,-1,-1,-1,-1,,
QI-S9W,30002104,,-0.34191,-1,-1,-1,-1,-1,,
B-S347,30002105,,-0.58103,-1,-1,-1,-1,-1,,
PPFB-U,30002106,,-0.0741662,-1,-1,-1,-1,-1,,
AF0-V5,30002107,,-0.39875,-1,-1,-1,-1,-1,,
B-A587,30002108,,-0.233449,-1,-1,-1,-1,-1,,
Y19P-1,30002109,,-0.171218,-1,-1,-1,-1,-1,,
B9E-H6,30002110,,-0.365429,-1,-1,-1,-1,-1,,
SPBS-6,30002111,,-0.18178,-1,-1,-1,-1,-1,,
JDAS-0,30002112,,-0.293116,-1,-1,-1,-1,-1,,
A4B-V5,30002113,,-0.153185,-1,-1,-1,-1,-1,,
LN-56V,30002114,,-0.218239,-1,-1,-1,-1,-1,,
Y2-QUV,30002115,,-0.278498,-1,-1,-1,-1,-1,,
O7-7UX,30002116,,-0.257473,-1,-1,-1,-1,-1,,
Z8-81T,30002117,,-0.185621,-1,-1,-1,-1,-1,,
XD-JW7,30002118,,-0.236784,-1,-1,-1,-1,-1,,
DY-P7Q,30002119,,-0.227251,-1,-1,-1,-1,-1,,
H-RXNZ,30002120,,-0.204139,-1,-1,-1,-1,-1,,
ZBP-TP,30002121,,-0.0953466,-1,-1,-1,-1,-1,,
XVV-21,30002122,,-0.320979,-1,-1,-1,-1,-1,,
GXK-7F,30002123,,-0.329207,-1,-1,-1,-1,-1,,
EA-HSA,30002124,,-0.516159,-1,-1,-1,-1,-1,,
78TS-Q,30002125,,-0.182808,-1,-1,-1,-1,-1,,
WYF8-8,30002126,,-0.604062,-1,-1,-1,-1,-1,,
CJNF-J,30002127,,-0.219211,-1,-1,-1,-1,-1,,
FYI-49,30002128,,-0.695616,-1,-1,-1,-1,-1,,
RF6T-8,30002129,,-0.593801,-1,-1,-1,-1,-1,,
ZJA-6U,30002130,,-0.570409,-1,-1,-1,-1,-1,,
94FR-S,30002131,,-0.619909,-1,-1,-1,-1,-1,,
Q-HJ97,30002132,,-0.416475,-1,-1,-1,-1,-1,,
GM-0K7,30002133,,-0.386889,-1,-1,-1,-1,-1,,
I-NGI8,30002134,,-0.588022,26,40,32,35,26,,
R-ZUOL,30002135,,-0.639294,-1,-1,-1,-1,-1,,
E1F-LK,30002136,,-0.452558,-1,-1,-1,-1,-1,,
Z4-QLD,30002137,,-0.28382,-1,-1,-1,-1,-1,,
QE-E1D,30002138,,-0.273868,30,44,36,39,30,,
LK1K-5,30002139,,-0.298336,-1,-1,-1,-1,-1,,
REB-KR,30002140,,-0.271136,-1,-1,-1,-1,-1,,
Z-H2MA,30002141,,-0.272969,-1,-1,-1,-1,-1,,
L-5JCJ,30002142,,-0.258915,-1,-1,-1,-1,-1,,
B-KDOZ,30002143,,-0.254473,-1,-1,-1,-1,-1,,
4-GB14,30002144,,-0.250968,-1,-1,-1,-1,-1,,
PH-NFR,30002145,,-0.241709,-1,-1,-1,-1,-1,,
DW-N2S,30002146,,-0.213712,-1,-1,-1,-1,-1,,
W-FHWJ,30002147,,-0.235296,-1,-1,-1,-1,-1,,
X-6WC7,30002148,,-0.374666,-1,-1,-1,-1,-1,,
D-BAMJ,30002149,,-0.133085,-1,-1,-1,-1,-1,,
JKWP-U,30002150,,-0.236184,-1,-1,-1,-1,-1,,
RHE7-W,30002151,,-0.0830315,-1,-1,-1,-1,-1,,
F76-8Q,30002152,,-0.0602156,-1,-1,-1,-1,-1,,
O3Z5-G,30002153,,-0.647334,26,35,32,35,26,,
4DV-1T,30002154,,-0.586491,-1,-1,-1,-1,-1,,
XS-K1O,30002155,,-0.543662,-1,-1,-1,-1,-1,,
FN-DSR,30002156,,-0.397824,29,38,35,38,29,,
B-R5RB,30002157,,-0.708121,-1,-1,-1,-1,-1,,
7-ZT1Y,30002158,,-0.302305,-1,-1,-1,-1,-1,,
9-XN3F,30002159,,-0.349488,-1,-1,-1,-1,-1,,
AC-7LZ,30002160,,-0.301448,-1,-1,-1,-1,-1,,
LBA-SO,30002161,,-0.27409,36,43,39,44,36,,
Y-FZ5N,30002162,,-0.413374,-1,-1,-1,-1,-1,,
E8-YS9,30002163,,-0.304436,-1,-1,-1,-1,-1,,
U79-JF,30002164,,-0.555577,-1,-1,-1,-1,-1,,
B2-UQW,30002165,,-0.371999,-1,-1,-1,-1,-1,,
U9U-TQ,30002166,,-0.345221,-1,-1,-1,-1,-1,,
6-I162,30002167,,-0.477305,-1,-1,-1,-1,-1,,
08-N7Q,30002168,,-0.716019,-1,-1,-1,-1,-1,,
Y-C4AL,30002169,,-0.686753,-1,-1,-1,-1,-1,,
CKX-RW,30002170,,-0.627516,-1,-1,-1,-1,-1,,
8X6T-8,30002171,,-0.653027,-1,-1,-1,-1,-1,,
W4E-IT,30002172,,-0.597843,-1,-1,-1,-1,-1,,
OP9L-F,30002173,,-0.582505,-1,-1,-1,-1,-1,,
J-QA7I,30002174,,-0.480517,-1,-1,-1,-1,-1,,
2O-EEW,30002175,,-0.761683,-1,-1,-1,-1,-1,,
Y-N4EF,30002176,,-0.787164,-1,-1,-1,-1,-1,,
7YSF-E,30002177,,-0.37515,-1,-1,-1,-1,-1,,
KCDX-7,30002178,,-0.579184,-1,-1,-1,-1,-1,,
O7-VJ5,30002179,,-0.568739,-1,-1,-1,-1,-1,,
FRTC-5,30002180,,-0.601911,-1,-1,-1,-1,-1,,
M-ZJWJ,30002181,,-0.473106,-1,-1,-1,-1,-1,,
R-ORB7,30002182,,-0.596413,-1,-1,-1,-1,-1,,
RU-PT9,30002183,,-0.609938,-1,-1,-1,-1,-1,,
DR-427,30002184,,-0.686214,-1,-1,-1,-1,-1,,
NI-J0B,30002185,,-0.493748,-1,-1,-1,-1,-1,,
QN-6J2,30002186,,-0.722518,-1,-1,-1,-1,-1,,
Amarr,30002187,,1.0,0,14,15,9,11,,
Boranai,30002188,,0.893772,-1,-1,-1,-1,-1,,
Hedion,30002189,,0.963853,-1,-1,-1,-1,-1,,
Mabnen,30002190,,0.940368,-1,-1,-1,-1,-1,,
Toshabia,30002191,,0.813027,-1,-1,-1,-1,-1,,
Irnin,30002192,,0.734746,-1,-1,-1,-1,-1,,
Kehour,30002193,,0.916477,-1,-1,-1,-1,-1,,
Martha,30002194,,0.67464,-1,-1,-1,-1,-1,,
Simbeloud,30002195,,0.856067,3,17,18,11,14,,
Ebidan,30002196,,0.896038,-1,-1,-1,-1,-1,,
Akhragan,30002197,,0.798784,-1,-1,-1,-1,-1,,
Mikhir,30002198,,0.738355,4,18,22,11,24,,
Bashakru,30002199,,0.64456,-1,-1,-1,-1,-1,,
Sukirah,30002200,,0.602218,-1,-1,-1,-1,-1,,
Shuria,30002201,,0.479472,-1,-1,-1,-1,-1,,
Narai,30002202,,0.468422,5,17,20,14,16,,
Ziona,30002203,,0.629562,-1,-1,-1,-1,-1,,
Gaha,30002204,,0.73936,-1,-1,-1,-1,-1,,
Armala,30002205,,0.782163,-1,-1,-1,-1,-1,,
Murema,30002206,,0.664702,-1,-1,-1,-1,-1,,
Cailanar,30002207,,0.684324,-1,-1,-1,-1,-1,,
Ilonarav,30002208,,0.750137,-1,-1,-1,-1,-1,,
Uchat,30002209,,0.656618,-1,-1,-1,-1,-1,,
Joppaya,30002210,,0.531256,-1,-1,-1,-1,-1,,
Pelkia,30002211,,0.518444,8,22,22,15,19,,
Raren,30002212,,0.506317,-1,-1,-1,-1,-1,,
Mazitah,30002213,,0.473992,8,22,23,16,19,,
Hiramu,30002214,,0.493134,9,23,24,17,20,,
Sakhti,30002215,,0.454842,-1,-1,-1,-1,-1,,
Aldali,30002216,,0.426876,-1,-1,-1,-1,-1,,
Hutian,30002217,,0.544761,-1,-1,-1,-1,-1,,
Noli,30002218,,0.553522,9,20,21,17,17,,
Nomash,30002219,,0.395444,-1,-1,-1,-1,-1,,
Aghesi,30002220,,0.770818,-1,-1,-1,-1,-1,,
Fabin,30002221,,0.720938,6,22,23,15,17,,
Airshaz,30002222,,0.727185,-1,-1,-1,-1,-1,,
Patzcha,30002223,,0.727015,-1,-1,-1,-1,-1,,
Charra,30002224,,0.754711,-1,-1,-1,-1,-1,,
Harva,30002225,,0.796973,-1,-1,-1,-1,-1,,
Thebeka,30002226,,0.873772,-1,-1,-1,-1,-1,,
Rasile,30002227,,0.869486,4,15,16,13,12,,
Nererut,30002228,,0.764729,-1,-1,-1,-1,-1,,
Sitanan,30002229,,0.793875,-1,-1,-1,-1,-1,,
Vashkah,30002230,,0.744503,-1,-1,-1,-1,-1,,
Ardishapur Prime,30002231,,0.740023,-1,-1,-1,-1,-1,,
Gid,30002232,,0.737569,-1,-1,-1,-1,-1,,
Dakba,30002233,,0.710418,-1,-1,-1,-1,-1,,
Nifshed,30002234,,0.654727,-1,-1,-1,-1,-1,,
Shumam,30002235,,0.67737,-1,-1,-1,-1,-1,,
Milal,30002236,,0.297923,7,21,25,14,27,,
Sobenah,30002237,,0.35959,-1,-1,-1,-1,-1,,
Bourar,30002238,,0.382961,-1,-1,-1,-1,-1,,
Rammi,30002239,,0.29989,-1,-1,-1,-1,-1,,
Arodan,30002240,,0.3211,9,19,23,16,20,,
Rimbah,30002241,,0.324924,-1,-1,-1,-1,-1,,
Mamenkhanar,30002242,,0.703849,-1,-1,-1,-1,-1,,
Seiradih,30002243,,0.558749,4,17,19,13,15,,
Arera,30002244,,0.646061,-1,-1,-1,-1,-1,,
Hizhara,30002245,,0.581256,-1,-1,-1,-1,-1,,
Neziel,30002246,,0.449944,-1,-1,-1,-1,-1,,
Ahala,30002247,,0.544906,-1,-1,-1,-1,-1,,
Knophtikoo,30002248,,0.693326,-1,-1,-1,-1,-1,,
Ruchy,30002249,,0.363668,-1,-1,-1,-1,-1,,
Hai,30002250,,0.505247,-1,-1,-1,-1,-1,,
Sadye,30002251,,0.603089,-1,-1,-1,-1,-1,,
Bika,30002252,,0.459159,8,19,20,17,16,,
Arshat,30002253,,0.580904,-1,-1,-1,-1,-1,,
Jerma,30002254,,0.481446,-1,-1,-1,-1,-1,,
Miyeli,30002255,,0.376772,-1,-1,-1,-1,-1,,
Reyi,30002256,,0.318171,-1,-1,-1,-1,-1,,
Moussou,30002257,,0.820544,-1,-1,-1,-1,-1,,
Nadohman,30002258,,0.748868,6,17,18,15,14,,
Sahdil,30002259,,0.706806,-1,-1,-1,-1,-1,,
Esteban,30002260,,0.551632,8,19,20,16,16,,
Luromooh,30002261,,0.626142,8,19,20,15,16,,
Nalu,30002262,,0.581325,-1,-1,-1,-1,-1,,
Jarshitsan,30002263,,0.571162,-1,-1,-1,-1,-1,,
Hadonoo,30002264,,0.601282,-1,-1,-1,-1,-1,,
Azizora,30002265,,0.62303,-1,-1,-1,-1,-1,,
Ahmak,30002266,,0.601741,8,21,22,15,18,,
Shabura,30002267,,0.67306,9,20,21,16,17,,
Adia,30002268,,0.666568,-1,-1,-1,-1,-1,,
Ebo,30002269,,0.523045,8,19,20,17,16,,
Avair,30002270,,0.411113,-1,-1,-1,-1,-1,,
Rayl,30002271,,0.466544,9,20,21,18,17,,
Asoutar,30002272,,0.273498,-1,-1,-1,-1,-1,,
Porsharrah,30002273,,0.355681,-1,-1,-1,-1,-1,,
Tastela,30002274,,0.391129,-1,-1,-1,-1,-1,,
Clarelam,30002275,,0.496612,-1,-1,-1,-1,-1,,
Isamm,30002276,,0.68324,-1,-1,-1,-1,-1,,
Ebtesham,30002277,,0.716798,-1,-1,-1,-1,-1,,
Artoun,30002278,,0.752386,-1,-1,-1,-1,-1,,
Safizon,30002279,,0.8099,-1,-1,-1,-1,-1,,
Zatsyaki,30002280,,0.881814,-1,-1,-1,-1,-1,,
Eba,30002281,,0.911785,-1,-1,-1,-1,-1,,
Bhizheba,30002282,,0.963646,-1,-1,-1,-1,-1,,
2G-VDP,30002283,,-0.20697,-1,-1,-1,-1,-1,,
9F-3CR,30002284,,-0.288224,-1,-1,-1,-1,-1,,
J7M-3W,30002285,,-0.0722684,-1,-1,-1,-1,-1,,
KRPF-A,30002286,,-0.0537333,-1,-1,-1,-1,-1,,
9P-870,30002287,,-0.0213811,-1,-1,-1,-1,-1,,
QNXJ-M,30002288,,-0.43849,-1,-1,-1,-1,-1,,
AID-9T,30002289,,-0.129641,-1,-1,-1,-1,-1,,
PXE-RG,30002290,,-0.18678,-1,-1,-1,-1,-1,,
5J-62N,30002291,,-0.319319,-1,-1,-1,-1,-1,,
Z-DRIY,30002292,,-0.494216,-1,-1,-1,-1,-1,,
8-MXHA,30002293,,-0.330148,34,31,27,31,29,,
LPVL-5,30002294,,-0.0734575,-1,-1,-1,-1,-1,,
D3S-EA,30002295,,-0.126103,-1,-1,-1,-1,-1,,
KGT3-6,30002296,,-0.473881,-1,-1,-1,-1,-1,,
4LJ6-Q,30002297,,-0.307624,-1,-1,-1,-1,-1,,
SAH-AD,30002298,,-0.247389,24,23,17,22,19,,
MF-PGF,30002299,,-0.376206,26,23,19,24,21,,
L-ZJLN,30002300,,-0.507204,-1,-1,-1,-1,-1,,
G-QTSD,30002301,,-0.155415,-1,-1,-1,-1,-1,,
3G-LFX,30002302,,-0.145397,-1,-1,-1,-1,-1,,
NK-VTL,30002303,,-0.0983423,-1,-1,-1,-1,-1,,
D-CR6W,30002304,,-0.148349,-1,-1,-1,-1,-1,,
BY-7PY,30002305,,-0.0168038,-1,-1,-1,-1,-1,,
GN-TNT,30002306,,-0.0185736,-1,-1,-1,-1,-1,,
QKCU-4,30002307,,-0.0497133,-1,-1,-1,-1,-1,,
0M-24X,30002308,,-0.315781,-1,-1,-1,-1,-1,,
N06Z-Q,30002309,,-0.0335502,-1,-1,-1,-1,-1,,
YX-0KH,30002310,,-0.030253,-1,-1,-1,-1,-1,,
KMH-J1,30002311,,-0.452215,-1,-1,-1,-1,-1,,
CYB-BZ,30002312,,-0.304567,-1,-1,-1,-1,-1,,
5U-3PW,30002313,,-0.128692,-1,-1,-1,-1,-1,,
89JS-J,30002314,,-0.0622284,-1,-1,-1,-1,-1,,
C9R-NO,30002315,,-0.150802,-1,-1,-1,-1,-1,,
FKR-SR,30002316,,-0.123235,-1,-1,-1,-1,-1,,
1ACJ-6,30002317,,-0.479887,-1,-1,-1,-1,-1,,
BNX-AS,30002318,,-0.440611,-1,-1,-1,-1,-1,,
XB-9U2,30002319,,-0.423335,-1,-1,-1,-1,-1,,
F9-FUV,30002320,,-0.706624,-1,-1,-1,-1,-1,,
FB-MPY,30002321,,-0.388877,-1,-1,-1,-1,-1,,
RO-0PZ,30002322,,-0.458969,-1,-1,-1,-1,-1,,
JTA2-2,30002323,,-0.145957,-1,-1,-1,-1,-1,,
R-6KYM,30002324,,-0.0875387,-1,-1,-1,-1,-1,,
3H58-R,30002325,,-0.0313232,-1,-1,-1,-1,-1,,
RV-GA8,30002326,,-0.116988,-1,-1,-1,-1,-1,,
TP-RTO,30002327,,-0.0418286,-1,-1,-1,-1,-1,,
GTY-FW,30002328,,-0.139883,-1,-1,-1,-1,-1,,
1H5-3W,30002329,,-0.0394166,-1,-1,-1,-1,-1,,
QZV-X3,30002330,,-0.057112,-1,-1,-1,-1,-1,,
IS-OBW,30002331,,-0.386671,-1,-1,-1,-1,-1,,
1GH-48,30002332,,-0.290911,-1,-1,-1,-1,-1,,
IRD-HU,30002333,,-0.434728,-1,-1,-1,-1,-1,,
B-2VXB,30002334,,-0.606536,-1,-1,-1,-1,-1,,
FIZU-X,30002335,,-0.595418,-1,-1,-1,-1,-1,,
JAWX-R,30002336,,-0.693827,-1,-1,-1,-1,-1,,
Z0G-XG,30002337,,-0.0668007,-1,-1,-1,-1,-1,,
ALC-JM,30002338,,-0.13182,-1,-1,-1,-1,-1,,
9QS5-C,30002339,,-0.0503766,-1,-1,-1,-1,-1,,
